candidate_id,scope,organism,backend,auroc,average_precision,n_pos,n_neg,sc_auroc,sc_average_precision,delta_auroc_vs_sc,delta_average_precision_vs_sc
atom_gaussian__g32__o6__s1__mgapsoft__f12,global,,,0.6699003203987184,0.6585848831437128,106,106,0.14275542897828408,0.3319801075372445,0.5271448914204343,0.3266047756064683
atom_gaussian__g32__o6__s1__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1__mgapsoft__f12,af3,,af3,0.6699003203987184,0.6585848831437128,106,106,0.14275542897828408,0.3319801075372445,0.5271448914204343,0.3266047756064683
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,cell,human,af3,0.814453125,0.8153674035726916,32,32,0.0,0.31460429173075105,0.814453125,0.5007631118419404
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,cell,yeast,af3,0.6171875,0.6221657353661663,16,16,0.0,0.3222337977924731,0.6171875,0.2999319375736932
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5818181818181818,0.5346850681422409,52,55,0.5223776223776224,0.4842459862421244,0.05944055944055937,0.050439081900116534
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,global,,,0.6709683161267355,0.6585498260266321,106,106,0.14275542897828408,0.3319801075372445,0.5282128871484514,0.32656971848938765
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1__mgapsoft__w2__f12,af3,,af3,0.6709683161267355,0.6585498260266321,106,106,0.14275542897828408,0.3319801075372445,0.5282128871484514,0.32656971848938765
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,cell,human,af3,0.787109375,0.7981525620906014,32,32,0.0,0.31460429173075105,0.787109375,0.4835482703598503
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,cell,yeast,af3,0.53125,0.5897097259151589,16,16,0.0,0.3222337977924731,0.53125,0.26747592812268584
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,cell,ecoli,af3,0.7777777777777778,0.8734126984126983,6,3,0.0,0.5021825396825397,0.7777777777777778,0.37123015873015863
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,cell,arabidopsis,af3,0.6034965034965035,0.5598303560760843,52,55,0.5223776223776224,0.4842459862421244,0.0811188811188811,0.07558436983395994
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,global,,,0.6574403702385191,0.6569650815085479,106,106,0.14275542897828408,0.3319801075372445,0.514684941260235,0.32498497397130344
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1.5__mgapexcess__f12,af3,,af3,0.6574403702385191,0.6569650815085479,106,106,0.14275542897828408,0.3319801075372445,0.514684941260235,0.32498497397130344
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,cell,human,af3,0.67578125,0.7296414262180083,32,32,0.0,0.31460429173075105,0.67578125,0.41503713448725726
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,cell,yeast,af3,0.52734375,0.5860963961147785,16,16,0.0,0.3222337977924731,0.52734375,0.2638625983223054
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,cell,arabidopsis,af3,0.6437062937062937,0.5910177334542974,52,55,0.5223776223776224,0.4842459862421244,0.12132867132867131,0.10677174721217303
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,global,,,0.6350124599501602,0.6454222304222326,106,106,0.14275542897828408,0.3319801075372445,0.4922570309718761,0.3134421228849881
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1.5__mgapsoft__f12,af3,,af3,0.6350124599501602,0.6454222304222326,106,106,0.14275542897828408,0.3319801075372445,0.4922570309718761,0.3134421228849881
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,cell,human,af3,0.681640625,0.7313617600366729,32,32,0.0,0.31460429173075105,0.681640625,0.4167574683059218
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,cell,yeast,af3,0.5234375,0.5856069285647213,16,16,0.0,0.3222337977924731,0.5234375,0.2633731307722482
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6405594405594406,0.5884420751047352,52,55,0.5223776223776224,0.4842459862421244,0.11818181818181817,0.10419608886261084
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,global,,,0.6373264506941972,0.6487643262080316,106,106,0.14275542897828408,0.3319801075372445,0.49457102171591316,0.3167842186707871
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1.5__mgapsoft__w2__f12,af3,,af3,0.6373264506941972,0.6487643262080316,106,106,0.14275542897828408,0.3319801075372445,0.49457102171591316,0.3167842186707871
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,cell,human,af3,0.796875,0.8100559910904372,32,32,0.0,0.31460429173075105,0.796875,0.4954516993596862
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,cell,yeast,af3,0.5,0.5794996718870467,16,16,0.0,0.3222337977924731,0.5,0.2572658740945736
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,cell,arabidopsis,af3,0.5832167832167832,0.5410746524831056,52,55,0.5223776223776224,0.4842459862421244,0.060839160839160744,0.05682866624098121
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,global,,,0.6483624065503738,0.6524257924335255,106,106,0.14275542897828408,0.3319801075372445,0.5056069775720897,0.320445684896281
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1.5__mgapexcess__f12,af3,,af3,0.6483624065503738,0.6524257924335255,106,106,0.14275542897828408,0.3319801075372445,0.5056069775720897,0.320445684896281
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,cell,human,af3,0.7099609375,0.7535418302069115,32,32,0.0,0.31460429173075105,0.7099609375,0.4389375384761604
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,cell,yeast,af3,0.52734375,0.5974146214845466,16,16,0.0,0.3222337977924731,0.52734375,0.27518082369207353
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,cell,ecoli,af3,0.9444444444444444,0.9761904761904762,6,3,0.0,0.5021825396825397,0.9444444444444444,0.4740079365079365
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,cell,arabidopsis,af3,0.6178321678321679,0.5699495521694206,52,55,0.5223776223776224,0.4842459862421244,0.09545454545454546,0.08570356592729617
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,global,,,0.631808472766109,0.6472590118120007,106,106,0.14275542897828408,0.3319801075372445,0.4890530437878249,0.31527890427475624
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1.5__mgapsoft__f12,af3,,af3,0.631808472766109,0.6472590118120007,106,106,0.14275542897828408,0.3319801075372445,0.4890530437878249,0.31527890427475624
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,cell,human,af3,0.736328125,0.7721896820189174,32,32,0.0,0.31460429173075105,0.736328125,0.4575853902881663
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,cell,yeast,af3,0.53125,0.5987250604328532,16,16,0.0,0.3222337977924731,0.53125,0.27649126264038015
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,cell,ecoli,af3,0.9444444444444444,0.9761904761904762,6,3,0.0,0.5021825396825397,0.9444444444444444,0.4740079365079365
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6087412587412587,0.561465121880951,52,55,0.5223776223776224,0.4842459862421244,0.08636363636363631,0.0772191356388266
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,global,,,0.6367034531861873,0.6468357073384604,106,106,0.14275542897828408,0.3319801075372445,0.4939480242079032,0.3148555998012159
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1.5__mgapsoft__w2__f12,af3,,af3,0.6367034531861873,0.6468357073384604,106,106,0.14275542897828408,0.3319801075372445,0.4939480242079032,0.3148555998012159
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,cell,human,af3,0.8095703125,0.8193002563761863,32,32,0.0,0.31460429173075105,0.8095703125,0.5046959646454352
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,cell,yeast,af3,0.51953125,0.5820062446916072,16,16,0.0,0.3222337977924731,0.51953125,0.25977244689913415
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,cell,ecoli,af3,0.7777777777777778,0.8972222222222221,6,3,0.0,0.5021825396825397,0.7777777777777778,0.39503968253968247
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,cell,arabidopsis,af3,0.5671328671328671,0.5294764764966661,52,55,0.5223776223776224,0.4842459862421244,0.04475524475524473,0.04523049025454168
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,global,,,0.6454254182983268,0.6482751161890179,106,106,0.14275542897828408,0.3319801075372445,0.5026699893200427,0.3162950086517734
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1.5__mgapexcess__f12,af3,,af3,0.6454254182983268,0.6482751161890179,106,106,0.14275542897828408,0.3319801075372445,0.5026699893200427,0.3162950086517734
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,cell,human,af3,0.7626953125,0.795234111523713,32,32,0.0,0.31460429173075105,0.7626953125,0.480629819792962
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,cell,yeast,af3,0.55078125,0.6084578738862205,16,16,0.0,0.3222337977924731,0.55078125,0.28622407609374745
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,cell,ecoli,af3,1.0,1.0,6,3,0.0,0.5021825396825397,1.0,0.4978174603174603
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,cell,arabidopsis,af3,0.5916083916083916,0.5501723559582413,52,55,0.5223776223776224,0.4842459862421244,0.0692307692307692,0.06592636971611693
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,global,,,0.6406194375222499,0.6511483548441996,106,106,0.14275542897828408,0.3319801075372445,0.49786400854396584,0.31916824730695514
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1.5__mgapsoft__f12,af3,,af3,0.6406194375222499,0.6511483548441996,106,106,0.14275542897828408,0.3319801075372445,0.49786400854396584,0.31916824730695514
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,cell,human,af3,0.7744140625,0.804706031231179,32,32,0.0,0.31460429173075105,0.7744140625,0.49010173950042796
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,cell,yeast,af3,0.5625,0.6099028849440034,16,16,0.0,0.3222337977924731,0.5625,0.2876690871515303
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,cell,ecoli,af3,1.0,1.0,6,3,0.0,0.5021825396825397,1.0,0.4978174603174603
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5853146853146853,0.5408274348662858,52,55,0.5223776223776224,0.4842459862421244,0.06293706293706292,0.05658144862416142
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,global,,,0.6478284086863653,0.6539495631731255,106,106,0.14275542897828408,0.3319801075372445,0.5050729797080812,0.321969455635881
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1.5__mgapsoft__w2__f12,af3,,af3,0.6478284086863653,0.6539495631731255,106,106,0.14275542897828408,0.3319801075372445,0.5050729797080812,0.321969455635881
atom_gaussian__g32__o2__s2__mgapexcess__f12,cell,human,af3,0.625,0.6997085910510673,32,32,0.0,0.31460429173075105,0.625,0.38510429932031626
atom_gaussian__g32__o2__s2__mgapexcess__f12,cell,yeast,af3,0.4609375,0.5613875760970135,16,16,0.0,0.3222337977924731,0.4609375,0.23915377830454043
atom_gaussian__g32__o2__s2__mgapexcess__f12,cell,ecoli,af3,0.8333333333333334,0.9444444444444445,6,3,0.0,0.5021825396825397,0.8333333333333334,0.44226190476190486
atom_gaussian__g32__o2__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6825174825174826,0.6159081130386211,52,55,0.5223776223776224,0.4842459862421244,0.16013986013986015,0.13166212679649675
atom_gaussian__g32__o2__s2__mgapexcess__f12,global,,,0.6241545033819865,0.6417910207112908,106,106,0.14275542897828408,0.3319801075372445,0.48139907440370244,0.3098109131740463
atom_gaussian__g32__o2__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s2__mgapexcess__f12,af3,,af3,0.6241545033819865,0.6417910207112908,106,106,0.14275542897828408,0.3319801075372445,0.48139907440370244,0.3098109131740463
atom_gaussian__g32__o2__s2__mgapsoft__f12,cell,human,af3,0.529296875,0.6425611474555655,32,32,0.0,0.31460429173075105,0.529296875,0.3279568557248144
atom_gaussian__g32__o2__s2__mgapsoft__f12,cell,yeast,af3,0.51953125,0.5538126017292759,16,16,0.0,0.3222337977924731,0.51953125,0.23157880393680286
atom_gaussian__g32__o2__s2__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9444444444444445,6,3,0.0,0.5021825396825397,0.8333333333333334,0.44226190476190486
atom_gaussian__g32__o2__s2__mgapsoft__f12,cell,arabidopsis,af3,0.6188811188811189,0.5948027997333603,52,55,0.5223776223776224,0.4842459862421244,0.09650349650349643,0.11055681349123586
atom_gaussian__g32__o2__s2__mgapsoft__f12,global,,,0.5787646849412602,0.6096861868863588,106,106,0.14275542897828408,0.3319801075372445,0.4360092559629761,0.2777060793491143
atom_gaussian__g32__o2__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s2__mgapsoft__f12,af3,,af3,0.5787646849412602,0.6096861868863588,106,106,0.14275542897828408,0.3319801075372445,0.4360092559629761,0.2777060793491143
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,cell,human,af3,0.533203125,0.6508106802391209,32,32,0.0,0.31460429173075105,0.533203125,0.33620638850836987
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,cell,yeast,af3,0.51171875,0.5471026450193193,16,16,0.0,0.3222337977924731,0.51171875,0.2248688472268462
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9444444444444445,6,3,0.0,0.5021825396825397,0.8333333333333334,0.44226190476190486
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6157342657342657,0.5845127081298123,52,55,0.5223776223776224,0.4842459862421244,0.09335664335664329,0.10026672188768787
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,global,,,0.5757386970452119,0.6129930052919663,106,106,0.14275542897828408,0.3319801075372445,0.4329832680669278,0.2810128977547218
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s2__mgapsoft__w2__f12,af3,,af3,0.5757386970452119,0.6129930052919663,106,106,0.14275542897828408,0.3319801075372445,0.4329832680669278,0.2810128977547218
atom_gaussian__g32__o4__s2__mgapexcess__f12,cell,human,af3,0.640625,0.7095918859112658,32,32,0.0,0.31460429173075105,0.640625,0.3949875941805147
atom_gaussian__g32__o4__s2__mgapexcess__f12,cell,yeast,af3,0.4375,0.5433004679076848,16,16,0.0,0.3222337977924731,0.4375,0.22106667011521175
atom_gaussian__g32__o4__s2__mgapexcess__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g32__o4__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6667832167832168,0.5843235295615506,52,55,0.5223776223776224,0.4842459862421244,0.14440559440559442,0.10007754331942625
atom_gaussian__g32__o4__s2__mgapexcess__f12,global,,,0.6149875400498398,0.6283857888669655,106,106,0.14275542897828408,0.3319801075372445,0.4722321110715557,0.296405681329721
atom_gaussian__g32__o4__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s2__mgapexcess__f12,af3,,af3,0.6149875400498398,0.6283857888669655,106,106,0.14275542897828408,0.3319801075372445,0.4722321110715557,0.296405681329721
atom_gaussian__g32__o4__s2__mgapsoft__f12,cell,human,af3,0.5341796875,0.6559165711331513,32,32,0.0,0.31460429173075105,0.5341796875,0.3413122794024002
atom_gaussian__g32__o4__s2__mgapsoft__f12,cell,yeast,af3,0.4921875,0.5913257831714436,16,16,0.0,0.3222337977924731,0.4921875,0.2690919853789705
atom_gaussian__g32__o4__s2__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9444444444444445,6,3,0.0,0.5021825396825397,0.8333333333333334,0.44226190476190486
atom_gaussian__g32__o4__s2__mgapsoft__f12,cell,arabidopsis,af3,0.6013986013986014,0.5698383524117221,52,55,0.5223776223776224,0.4842459862421244,0.07902097902097893,0.0855923661695977
atom_gaussian__g32__o4__s2__mgapsoft__f12,global,,,0.5619437522249912,0.6062510551056304,106,106,0.14275542897828408,0.3319801075372445,0.4191883232467071,0.2742709475683859
atom_gaussian__g32__o4__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s2__mgapsoft__f12,af3,,af3,0.5619437522249912,0.6062510551056304,106,106,0.14275542897828408,0.3319801075372445,0.4191883232467071,0.2742709475683859
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,cell,human,af3,0.544921875,0.6648073246108396,32,32,0.0,0.31460429173075105,0.544921875,0.3502030328800885
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,cell,yeast,af3,0.48828125,0.5899191415674335,16,16,0.0,0.3222337977924731,0.48828125,0.26768534377496045
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9444444444444445,6,3,0.0,0.5021825396825397,0.8333333333333334,0.44226190476190486
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5972027972027972,0.5667740977138253,52,55,0.5223776223776224,0.4842459862421244,0.07482517482517481,0.08252811147170086
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,global,,,0.5624777500889997,0.6046246713555194,106,106,0.14275542897828408,0.3319801075372445,0.4197223211107156,0.27264456381827495
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s2__mgapsoft__w2__f12,af3,,af3,0.5624777500889997,0.6046246713555194,106,106,0.14275542897828408,0.3319801075372445,0.4197223211107156,0.27264456381827495
atom_gaussian__g32__o6__s2__mgapexcess__f12,cell,human,af3,0.6982421875,0.7442469275061402,32,32,0.0,0.31460429173075105,0.6982421875,0.42964263577538914
atom_gaussian__g32__o6__s2__mgapexcess__f12,cell,yeast,af3,0.44921875,0.5513390251681469,16,16,0.0,0.3222337977924731,0.44921875,0.22910522737567385
atom_gaussian__g32__o6__s2__mgapexcess__f12,cell,ecoli,af3,0.7777777777777778,0.8734126984126983,6,3,0.0,0.5021825396825397,0.7777777777777778,0.37123015873015863
atom_gaussian__g32__o6__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6461538461538462,0.5719331495932752,52,55,0.5223776223776224,0.4842459862421244,0.12377622377622377,0.08768716335115084
atom_gaussian__g32__o6__s2__mgapexcess__f12,global,,,0.6245995016019936,0.6294040984806776,106,106,0.14275542897828408,0.3319801075372445,0.48184407262370954,0.2974239909434331
atom_gaussian__g32__o6__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s2__mgapexcess__f12,af3,,af3,0.6245995016019936,0.6294040984806776,106,106,0.14275542897828408,0.3319801075372445,0.48184407262370954,0.2974239909434331
atom_gaussian__g32__o6__s2__mgapsoft__f12,cell,human,af3,0.57421875,0.6808758433554123,32,32,0.0,0.31460429173075105,0.57421875,0.36627155162466124
atom_gaussian__g32__o6__s2__mgapsoft__f12,cell,yeast,af3,0.4921875,0.5917320428368567,16,16,0.0,0.3222337977924731,0.4921875,0.2694982450443836
atom_gaussian__g32__o6__s2__mgapsoft__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g32__o6__s2__mgapsoft__f12,cell,arabidopsis,af3,0.5982517482517482,0.5515866230501045,52,55,0.5223776223776224,0.4842459862421244,0.07587412587412579,0.06734063680798014
atom_gaussian__g32__o6__s2__mgapsoft__f12,global,,,0.5720897116411534,0.6043670861524754,106,106,0.14275542897828408,0.3319801075372445,0.4293342826628693,0.27238697861523087
atom_gaussian__g32__o6__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s2__mgapsoft__f12,af3,,af3,0.5720897116411534,0.6043670861524754,106,106,0.14275542897828408,0.3319801075372445,0.4293342826628693,0.27238697861523087
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,cell,human,af3,0.6259765625,0.7090641824864946,32,32,0.0,0.31460429173075105,0.6259765625,0.39445989075574356
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,cell,yeast,af3,0.50390625,0.5835115836005305,16,16,0.0,0.3222337977924731,0.50390625,0.2612777858080574
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5961538461538461,0.5527713280774698,52,55,0.5223776223776224,0.4842459862421244,0.07377622377622373,0.06852534183534537
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,global,,,0.5878426486294055,0.6127216400584855,106,106,0.14275542897828408,0.3319801075372445,0.4450872196511214,0.280741532521241
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s2__mgapsoft__w2__f12,af3,,af3,0.5878426486294055,0.6127216400584855,106,106,0.14275542897828408,0.3319801075372445,0.4450872196511214,0.280741532521241
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,cell,human,af3,0.5751953125,0.502628248372569,32,32,0.0,0.31460429173075105,0.5751953125,0.18802395664181798
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,cell,yeast,af3,0.5078125,0.5224813038883088,16,16,0.0,0.3222337977924731,0.5078125,0.20024750609583575
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,cell,ecoli,af3,0.6666666666666666,0.7999999999999999,6,3,0.0,0.5021825396825397,0.6666666666666666,0.29781746031746026
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,cell,arabidopsis,af3,0.6643356643356644,0.6471302345019527,52,55,0.5223776223776224,0.4842459862421244,0.14195804195804196,0.16288424825982833
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,global,,,0.6129405482378071,0.5769068807697575,106,106,0.14275542897828408,0.3319801075372445,0.470185119259523,0.244926773232513
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.03__f12,af3,,af3,0.6129405482378071,0.5769068807697575,106,106,0.14275542897828408,0.3319801075372445,0.470185119259523,0.244926773232513
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,cell,human,af3,0.6796875,0.5826784698951412,32,32,0.0,0.31460429173075105,0.6796875,0.2680741781643901
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,cell,yeast,af3,0.50390625,0.5467255184406696,16,16,0.0,0.3222337977924731,0.50390625,0.22449172064819656
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,cell,ecoli,af3,0.7777777777777778,0.8734126984126983,6,3,0.0,0.5021825396825397,0.7777777777777778,0.37123015873015863
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,cell,arabidopsis,af3,0.6444055944055944,0.6361133180997433,52,55,0.5223776223776224,0.4842459862421244,0.122027972027972,0.15186733185761886
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,global,,,0.6335884656461375,0.6001585981212554,106,106,0.14275542897828408,0.3319801075372445,0.4908330366678534,0.2681784905840109
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s1.5__mgapcontact__cs0.07__f12,af3,,af3,0.6335884656461375,0.6001585981212554,106,106,0.14275542897828408,0.3319801075372445,0.4908330366678534,0.2681784905840109
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,cell,human,af3,0.6025390625,0.5187861726865642,32,32,0.0,0.31460429173075105,0.6025390625,0.2041818809558132
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,cell,yeast,af3,0.49609375,0.5136086924561967,16,16,0.0,0.3222337977924731,0.49609375,0.1913748946637236
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,cell,ecoli,af3,0.7222222222222222,0.8178571428571427,6,3,0.0,0.5021825396825397,0.7222222222222222,0.31567460317460305
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,cell,arabidopsis,af3,0.6496503496503496,0.6333799800866846,52,55,0.5223776223776224,0.4842459862421244,0.1272727272727272,0.14913399384456022
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,global,,,0.6040405838376647,0.5654523773103742,106,106,0.14275542897828408,0.3319801075372445,0.4612851548593806,0.23347226977312974
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.03__f12,af3,,af3,0.6040405838376647,0.5654523773103742,106,106,0.14275542897828408,0.3319801075372445,0.4612851548593806,0.23347226977312974
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.07__f12,cell,human,af3,0.697265625,0.5968248406353032,32,32,0.0,0.31460429173075105,0.697265625,0.2822205489045521
atom_gaussian__g24__o4__s1.5__mgapcontact__cs0.07__f12,cell,yeast,af3,0.484375,0.552800596566579,16,16,0.0,0.3222337977924731,0.484375,0.2305667987741059
